time	user_id	url	geo	category	click_price
1383050170	fc679f0db2f3be4763421cab6e2d6219	click	2	986210	10.0
1386690496	fc6913a44806cf8cf2999275c60e7f80	click	38	10470548	19.0
1366209671	fc6913a44806cf8cf2999275c60e7f80	click	38	90796	10.0
1366210323	fc6913a44806cf8cf2999275c60e7f80	click	38	90796	11.0
1385395146	fc6913a44806cf8cf2999275c60e7f80	click	38	989035	31.0
1385743062	fc6b611fd2529f637b046b745dd0f23e	click	213	91028	12.0
1385555012	fc6c37186e2e9b0435e70a4f82432d0c	click	36	90783	10.0
1383825732	fc6c37186e2e9b0435e70a4f82432d0c	click	36	91163	10.0
1383826209	fc6c37186e2e9b0435e70a4f82432d0c	click	36	91163	31.0
1380221453	fc6d7a10b94b415cb6a3c27909b27023	click	213	1003093	10.0
1380221853	fc6d7a10b94b415cb6a3c27909b27023	click	213	1003093	10.0
1380220964	fc6d7a10b94b415cb6a3c27909b27023	click	213	1003093	30.0
1381489425	fc6d7a10b94b415cb6a3c27909b27023	click	213	237418	151.0
1387976906	fc6d7a10b94b415cb6a3c27909b27023	click	213	418706	103.0
1387977136	fc6d7a10b94b415cb6a3c27909b27023	click	213	418706	37.0
1380220726	fc6d7a10b94b415cb6a3c27909b27023	click	213	7878919	53.0
1377862759	fc6d7a10b94b415cb6a3c27909b27023	click	213	90584	11.0
1381753585	fc6d7a10b94b415cb6a3c27909b27023	click	213	90741	70.0
1379585555	fc6d7a10b94b415cb6a3c27909b27023	click	213	90783	10.0
1379581399	fc6d7a10b94b415cb6a3c27909b27023	click	213	90783	36.0
1379581296	fc6d7a10b94b415cb6a3c27909b27023	click	213	90783	41.0
1381753691	fc6d7a10b94b415cb6a3c27909b27023	click	213	91634	16.0
1381753846	fc6d7a10b94b415cb6a3c27909b27023	click	213	91640	10.0
1387209133	fc6d7a10b94b415cb6a3c27909b27023	click	213	966040	34.0
1380221084	fc6d7a10b94b415cb6a3c27909b27023	click	213	989040	48.0
1372688143	fc6f039da9e360f9e9ee11ed41306370	click	213	90829	10.0
1362485256	fc6f3f86626332baa5990f609513ad1f	click	11165	90560	16.0
1372769721	fc70e3d9afcf2b21fad7dfdfd237f96e	click	39	91148	517.0
1366203979	fc70f51e3db39c554e0bb1b48ffe022c	click	10747	90796	10.0
1366203606	fc70f51e3db39c554e0bb1b48ffe022c	click	10747	90796	20.0
1366203884	fc70f51e3db39c554e0bb1b48ffe022c	click	10747	90796	26.0
1365484362	fc711942f2adc1de1171eb6345538ae3	click	213	4722523	10.0
1365484431	fc711942f2adc1de1171eb6345538ae3	click	213	4722523	10.0
1379051739	fc713e4573a44739097c5698fc962309	click	62	91491	10.0
1379060887	fc713e4573a44739097c5698fc962309	click	62	91491	10.0
1379069043	fc713e4573a44739097c5698fc962309	click	62	91491	10.0
1379056192	fc713e4573a44739097c5698fc962309	click	62	91491	11.0
