time	user_id	url	geo	category	click_price
1363416109	00023fcc5c93cb4674bdad0d448272e6	click	213	2662954	30.0
1363154958	00023fcc5c93cb4674bdad0d448272e6	click	213	6427100	10.0
1363241850	00023fcc5c93cb4674bdad0d448272e6	click	213	6427100	10.0
1363242370	00023fcc5c93cb4674bdad0d448272e6	click	213	6427100	10.0
1363165672	00023fcc5c93cb4674bdad0d448272e6	click	213	6427100	80.0
1365331279	00023fcc5c93cb4674bdad0d448272e6	click	213	7286126	10.0
1365330799	00023fcc5c93cb4674bdad0d448272e6	click	213	7286126	73.0
1364620551	00023fcc5c93cb4674bdad0d448272e6	click	213	7812062	10.0
1365053083	00023fcc5c93cb4674bdad0d448272e6	click	213	90738	10.0
1365053099	00023fcc5c93cb4674bdad0d448272e6	click	213	90738	10.0
1365053357	00023fcc5c93cb4674bdad0d448272e6	click	213	90738	10.0
1365053655	00023fcc5c93cb4674bdad0d448272e6	click	213	90738	10.0
1382194373	00023fcc5c93cb4674bdad0d448272e6	click	213	90783	10.0
1382194416	00023fcc5c93cb4674bdad0d448272e6	click	213	90783	10.0
1382553485	00023fcc5c93cb4674bdad0d448272e6	click	213	90783	10.0
1382194208	00023fcc5c93cb4674bdad0d448272e6	click	213	90783	11.0
1382194292	00023fcc5c93cb4674bdad0d448272e6	click	213	90783	11.0
1382553351	00023fcc5c93cb4674bdad0d448272e6	click	213	90783	11.0
1382553317	00023fcc5c93cb4674bdad0d448272e6	click	213	90783	16.0
1359097778	00023fcc5c93cb4674bdad0d448272e6	click	213	90829	12.0
1364705701	00023fcc5c93cb4674bdad0d448272e6	click	213	90829	20.0
1359130785	00023fcc5c93cb4674bdad0d448272e6	click	213	90857	8.0
1359395508	00023fcc5c93cb4674bdad0d448272e6	click	213	90976	10.0
1359097613	00023fcc5c93cb4674bdad0d448272e6	click	213	90976	9.0
1359097826	00023fcc5c93cb4674bdad0d448272e6	click	213	90984	14.0
1357199739	00029bdb868e12bb62b8c574b274dbb7	click	2	91148	10.0
1357200087	00029bdb868e12bb62b8c574b274dbb7	click	2	91148	10.0
1357200096	00029bdb868e12bb62b8c574b274dbb7	click	2	91148	10.0
1357200277	00029bdb868e12bb62b8c574b274dbb7	click	2	91148	10.0
1357199522	00029bdb868e12bb62b8c574b274dbb7	click	2	91148	50.0
1375560636	00035d94fcd7e814d56531cf95b81ceb	click	2	288003	35.0
1375560753	00035d94fcd7e814d56531cf95b81ceb	click	2	288003	58.0
1375560679	00035d94fcd7e814d56531cf95b81ceb	click	2	288003	66.0
1383455062	00045ac92fb4ed78bc66c40f52775acd	click	213	90783	10.0
1383455085	00045ac92fb4ed78bc66c40f52775acd	click	213	90783	10.0
1383455222	00045ac92fb4ed78bc66c40f52775acd	click	213	90783	10.0
1383455291	00045ac92fb4ed78bc66c40f52775acd	click	213	90783	10.0
1383455389	00045ac92fb4ed78bc66c40f52775acd	click	213	90783	10.0
1380047721	00056ac58d63ef1d4b5fb73324bf845d	click	213	267389	10.0
1380047939	00056ac58d63ef1d4b5fb73324bf845d	click	213	267389	10.0
1380047995	00056ac58d63ef1d4b5fb73324bf845d	click	213	267389	10.0
1380048131	00056ac58d63ef1d4b5fb73324bf845d	click	213	267389	10.0
1380048190	00056ac58d63ef1d4b5fb73324bf845d	click	213	267389	10.0
1380048288	00056ac58d63ef1d4b5fb73324bf845d	click	213	267389	10.0
1380049933	00056ac58d63ef1d4b5fb73324bf845d	click	213	267389	10.0
1380050005	00056ac58d63ef1d4b5fb73324bf845d	click	213	267389	10.0
1380050064	00056ac58d63ef1d4b5fb73324bf845d	click	213	267389	10.0
1379859202	00056ac58d63ef1d4b5fb73324bf845d	click	213	267389	42.0
1380561452	00056ac58d63ef1d4b5fb73324bf845d	click	213	91491	13.0
1366085751	000583e5a29b33f1f608d6c001e56f31	click	213	91088	10.0
1366083329	000583e5a29b33f1f608d6c001e56f31	click	213	91100	10.0
1366083586	000583e5a29b33f1f608d6c001e56f31	click	213	91100	10.0
1366083644	000583e5a29b33f1f608d6c001e56f31	click	213	91100	10.0
1366083824	000583e5a29b33f1f608d6c001e56f31	click	213	91100	10.0
1366083833	000583e5a29b33f1f608d6c001e56f31	click	213	91100	10.0
1366085267	000583e5a29b33f1f608d6c001e56f31	click	213	91100	10.0
1366086016	000583e5a29b33f1f608d6c001e56f31	click	213	91100	10.0
1366092541	000583e5a29b33f1f608d6c001e56f31	click	213	91100	10.0
1366092962	000583e5a29b33f1f608d6c001e56f31	click	213	91100	10.0
1366109457	000583e5a29b33f1f608d6c001e56f31	click	213	91100	10.0
1366109614	000583e5a29b33f1f608d6c001e56f31	click	213	91100	10.0
1366109805	000583e5a29b33f1f608d6c001e56f31	click	213	91100	10.0
1386490685	0005ed3cc99ddb0def30bf53466366ee	click	213	90796	10.0
1386497254	0005ed3cc99ddb0def30bf53466366ee	click	213	90796	10.0
1385920829	0005ed3cc99ddb0def30bf53466366ee	click	213	90796	11.0
1385920636	0005ed3cc99ddb0def30bf53466366ee	click	213	90796	12.0
1386490749	0005ed3cc99ddb0def30bf53466366ee	click	213	90796	16.0
1386497226	0005ed3cc99ddb0def30bf53466366ee	click	213	90796	16.0
1388224716	000ae3d1d7986733826f02b7bddef036	click	975	6427100	22.0
1367841591	000b71102168827ca5271edbdc20c908	click	65	91689	10.0
1381255616	000cc187d45637f927e56b9fa0ef5f88	click	213	91491	11.0
1382532248	000f7e1bee6c4166a6d82bfdfbbc0e58	click	213	91491	10.0
1382532443	000f7e1bee6c4166a6d82bfdfbbc0e58	click	213	91491	10.0
1382532526	000f7e1bee6c4166a6d82bfdfbbc0e58	click	213	91491	10.0
1382532705	000f7e1bee6c4166a6d82bfdfbbc0e58	click	213	91491	10.0
1382533151	000f7e1bee6c4166a6d82bfdfbbc0e58	click	213	91491	10.0
1382533598	000f7e1bee6c4166a6d82bfdfbbc0e58	click	213	91491	10.0
1376400761	000fa3946d9d0cd60bbc46d99696a5ca	click	213	605794	31.0
1376400740	000fa3946d9d0cd60bbc46d99696a5ca	click	213	90756	40.0
1372876433	001156735781577103a562dd7487d876	click	213	90805	21.0
1386063578	0012f25a1f01cffc352294619250cd13	click	10839	90829	18.0
1373001039	0012f25a1f01cffc352294619250cd13	click	10839	91441	10.0
1373001067	0012f25a1f01cffc352294619250cd13	click	10839	91441	10.0
1373001190	0012f25a1f01cffc352294619250cd13	click	10839	91441	10.0
1373001199	0012f25a1f01cffc352294619250cd13	click	10839	91441	10.0
1373001211	0012f25a1f01cffc352294619250cd13	click	10839	91441	10.0
1383206561	0014bd602c3732af8d8280f3e1acba34	click	0	90521	10.0
1383206473	0014bd602c3732af8d8280f3e1acba34	click	213	90521	21.0
1382516621	00171bc1d3983650095137b2a7bdf70b	click	2	723087	50.0
1382516658	00171bc1d3983650095137b2a7bdf70b	click	2	723087	50.0
1386775195	00171bc1d3983650095137b2a7bdf70b	click	2	90490	10.0
1387266523	00171bc1d3983650095137b2a7bdf70b	click	2	90560	10.0
1384857620	00171bc1d3983650095137b2a7bdf70b	click	2	90569	10.0
1384857650	00171bc1d3983650095137b2a7bdf70b	click	2	90569	11.0
1382430091	00171bc1d3983650095137b2a7bdf70b	click	2	91013	10.0
1382691612	00171bc1d3983650095137b2a7bdf70b	click	2	91013	10.0
1382691634	00171bc1d3983650095137b2a7bdf70b	click	2	91013	10.0
1382969859	00171bc1d3983650095137b2a7bdf70b	click	2	91027	10.0
1386940731	00171bc1d3983650095137b2a7bdf70b	click	2	91491	10.0
1387345503	00171bc1d3983650095137b2a7bdf70b	click	2	91491	10.0
1387345539	00171bc1d3983650095137b2a7bdf70b	click	2	91491	10.0
1387345614	00171bc1d3983650095137b2a7bdf70b	click	2	91491	10.0
1370680372	001725c32b8fd7289df6052edf999bd6	click	213	91491	64.0
1363664182	0018cac2f1eefc7294a63d4dd8dc7edd	click	62	6427100	10.0
1360588811	0018cac2f1eefc7294a63d4dd8dc7edd	click	62	6509282	10.0
1360586590	0018cac2f1eefc7294a63d4dd8dc7edd	click	62	7877876	10.0
1360586598	0018cac2f1eefc7294a63d4dd8dc7edd	click	62	8459810	10.0
1360588807	0018cac2f1eefc7294a63d4dd8dc7edd	click	62	8459810	10.0
1386995095	0018cac2f1eefc7294a63d4dd8dc7edd	click	62	90639	10.0
1369584275	0018cac2f1eefc7294a63d4dd8dc7edd	click	62	90868	10.0
1363369385	0018cac2f1eefc7294a63d4dd8dc7edd	click	62	91013	10.0
1361775707	0018cac2f1eefc7294a63d4dd8dc7edd	click	62	91013	12.0
1360589093	0018cac2f1eefc7294a63d4dd8dc7edd	click	62	91484	10.0
1360589087	0018cac2f1eefc7294a63d4dd8dc7edd	click	62	91764	10.0
1360586599	0018cac2f1eefc7294a63d4dd8dc7edd	click	62	91805	10.0
1387448698	001971ee20b0aa8dc0e5793d3a3503cb	click	970	91334	10.0
1362295116	0019e537ea4d6442d59c110c03e135fb	click	2	1003105	10.0
1362295148	0019e537ea4d6442d59c110c03e135fb	click	2	1003105	10.0
1362295246	0019e537ea4d6442d59c110c03e135fb	click	2	1003105	10.0
1362295283	0019e537ea4d6442d59c110c03e135fb	click	2	1003105	10.0
1362295385	0019e537ea4d6442d59c110c03e135fb	click	2	1003105	10.0
1362295675	0019e537ea4d6442d59c110c03e135fb	click	2	1003105	10.0
1362295711	0019e537ea4d6442d59c110c03e135fb	click	2	1003105	10.0
1362390760	0019e537ea4d6442d59c110c03e135fb	click	2	90629	10.0
1362390849	0019e537ea4d6442d59c110c03e135fb	click	2	90629	10.0
1362390937	0019e537ea4d6442d59c110c03e135fb	click	2	90629	10.0
1362390938	0019e537ea4d6442d59c110c03e135fb	click	2	90629	10.0
1362390987	0019e537ea4d6442d59c110c03e135fb	click	2	90629	10.0
1362390669	0019e537ea4d6442d59c110c03e135fb	click	2	90629	18.0
1362294221	0019e537ea4d6442d59c110c03e135fb	click	2	90639	17.0
1362294872	0019e537ea4d6442d59c110c03e135fb	click	2	90639	73.0
1362294737	0019e537ea4d6442d59c110c03e135fb	click	2	90639	74.0
1363626390	001a792b4feb640d80dc916f7499ca5d	click	43	1005910	59.0
1363626288	001a792b4feb640d80dc916f7499ca5d	click	43	1005910	60.0
1366658654	001a792b4feb640d80dc916f7499ca5d	click	43	4954975	10.0
1366658688	001a792b4feb640d80dc916f7499ca5d	click	43	4954975	10.0
1388304963	001a792b4feb640d80dc916f7499ca5d	click	43	90581	201.0
1387003492	001c7f00e2948d3a89f856699d6db1ec	click	10735	6269371	10.0
1387003282	001c7f00e2948d3a89f856699d6db1ec	click	10735	6269371	222.0
1387104128	001c7f00e2948d3a89f856699d6db1ec	click	10735	90829	10.0
1382601700	001ce68c465060e8d446b1034fcb1b6c	click	43	90829	10.0
1378398287	001de0cc8b3089cb70e21efb47a2d72b	click	213	90748	11.0
1378398304	001de0cc8b3089cb70e21efb47a2d72b	click	213	90748	11.0
1377929577	001de0cc8b3089cb70e21efb47a2d72b	click	213	91491	263.0
1365355597	002027dd2a6aac813fad38773f6faa9f	click	195	267389	16.0
1372714434	00206da4db3f675e9a0d20afba63abd8	click	191	91031	11.0
1369598253	00206da4db3f675e9a0d20afba63abd8	click	191	91491	10.0
1369598415	00206da4db3f675e9a0d20afba63abd8	click	191	91491	10.0
1376166840	002218a27fe30fcf3d9c07b18e0b191c	click	239	6427100	10.0
1376166886	002218a27fe30fcf3d9c07b18e0b191c	click	239	6427100	10.0
1376166697	002218a27fe30fcf3d9c07b18e0b191c	click	239	6427100	43.0
1376167618	002218a27fe30fcf3d9c07b18e0b191c	click	35	6427100	10.0
1376167704	002218a27fe30fcf3d9c07b18e0b191c	click	35	6427100	21.0
1379682906	0023a8626e6f6d27d09e6139ce8e1ce1	click	15	90584	10.0
1359140925	0026053fb37239147ba73bd6d92db875	click	43	91011	10.0
1385657910	0027ce0d17894c40a91a1cf26417068c	click	213	966984	26.0
1382456863	0027e74657b7d9c09912086a4ed35672	click	10	91491	10.0
1382456884	0027e74657b7d9c09912086a4ed35672	click	10	91491	10.0
1369235172	0027f741fb06da0b5c125d46cb36c2ed	click	213	90595	10.0
1369235431	0027f741fb06da0b5c125d46cb36c2ed	click	213	90595	10.0
1369235459	0027f741fb06da0b5c125d46cb36c2ed	click	213	90595	10.0
1369235475	0027f741fb06da0b5c125d46cb36c2ed	click	213	90595	10.0
1369237309	0027f741fb06da0b5c125d46cb36c2ed	click	213	90595	19.0
1364031069	0028695a1b00edb12f8e8b831f0d4183	click	213	90639	178.0
1364030885	0028695a1b00edb12f8e8b831f0d4183	click	213	90639	376.0
1383231558	002c9f2b6fd4b4a5aa409e4c279696f8	click	191	431294	10.0
1383231636	002c9f2b6fd4b4a5aa409e4c279696f8	click	191	431294	10.0
1383232879	002c9f2b6fd4b4a5aa409e4c279696f8	click	191	431294	10.0
1383232993	002c9f2b6fd4b4a5aa409e4c279696f8	click	191	431294	10.0
1383233265	002c9f2b6fd4b4a5aa409e4c279696f8	click	191	431294	11.0
1382199756	002c9f2b6fd4b4a5aa409e4c279696f8	click	191	432027	10.0
1382199926	002c9f2b6fd4b4a5aa409e4c279696f8	click	191	432027	10.0
1382200018	002c9f2b6fd4b4a5aa409e4c279696f8	click	191	432027	10.0
1382200062	002c9f2b6fd4b4a5aa409e4c279696f8	click	191	432027	10.0
1382200223	002c9f2b6fd4b4a5aa409e4c279696f8	click	191	432027	19.0
1382200167	002c9f2b6fd4b4a5aa409e4c279696f8	click	191	432027	20.0
1382200152	002c9f2b6fd4b4a5aa409e4c279696f8	click	191	432027	21.0
1383545092	002c9f2b6fd4b4a5aa409e4c279696f8	click	191	763583	10.0
1383545128	002c9f2b6fd4b4a5aa409e4c279696f8	click	191	763583	11.0
1383544895	002c9f2b6fd4b4a5aa409e4c279696f8	click	191	7776182	10.0
1387723008	002c9f2b6fd4b4a5aa409e4c279696f8	click	191	7811956	113.0
1379167541	002c9f2b6fd4b4a5aa409e4c279696f8	click	191	7811959	40.0
1380090939	002c9f2b6fd4b4a5aa409e4c279696f8	click	191	7812091	10.0
1380091033	002c9f2b6fd4b4a5aa409e4c279696f8	click	191	7812091	10.0
1380091158	002c9f2b6fd4b4a5aa409e4c279696f8	click	191	7812091	10.0
1381817706	002c9f2b6fd4b4a5aa409e4c279696f8	click	191	7812106	10.0
1376825511	002c9f2b6fd4b4a5aa409e4c279696f8	click	191	7814990	10.0
1376825712	002c9f2b6fd4b4a5aa409e4c279696f8	click	191	7814990	10.0
1376825473	002c9f2b6fd4b4a5aa409e4c279696f8	click	191	7814990	100.0
1379914094	002c9f2b6fd4b4a5aa409e4c279696f8	click	191	7814997	25.0
1380209496	002c9f2b6fd4b4a5aa409e4c279696f8	click	191	90566	10.0
1387212894	002db7477a9298e344b992d1097a9201	click	39	90783	10.0
1367119834	002fb08c4f33cad572c8a680793c8c54	click	225	90783	10.0
1387653745	0030a6471125df3a7c5441f9a03d6fd6	click	213	191214	10.0
1387706123	0030a6471125df3a7c5441f9a03d6fd6	click	213	191214	10.0
1387706173	0030a6471125df3a7c5441f9a03d6fd6	click	213	191214	10.0
1387742026	0030a6471125df3a7c5441f9a03d6fd6	click	213	2417247	10.0
1387727037	0030a6471125df3a7c5441f9a03d6fd6	click	213	288003	10.0
1387727049	0030a6471125df3a7c5441f9a03d6fd6	click	213	288003	10.0
1387877855	0030a6471125df3a7c5441f9a03d6fd6	click	213	818945	10.0
1387446757	0030a6471125df3a7c5441f9a03d6fd6	click	213	91573	10.0
1361975148	00329001c388a19bc5eb3b3521dfe8a2	click	2	7811903	10.0
1361974992	00329001c388a19bc5eb3b3521dfe8a2	click	2	7811904	10.0
1361975038	00329001c388a19bc5eb3b3521dfe8a2	click	2	7811904	11.0
1378459471	00329001c388a19bc5eb3b3521dfe8a2	click	2	91522	10.0
1379764443	00329001c388a19bc5eb3b3521dfe8a2	click	2	91522	10.0
1361460394	003360be7757cf27cb7985a750656d0e	click	10747	166068	10.0
1361462524	003360be7757cf27cb7985a750656d0e	click	10747	166068	10.0
1359133037	003360be7757cf27cb7985a750656d0e	click	10747	90639	10.0
1359399902	003360be7757cf27cb7985a750656d0e	click	10747	90639	189.0
1359399920	003360be7757cf27cb7985a750656d0e	click	10747	90639	36.0
1386531773	003360be7757cf27cb7985a750656d0e	click	10747	91464	10.0
1386531659	003360be7757cf27cb7985a750656d0e	click	10747	91464	61.0
1357581596	003360be7757cf27cb7985a750656d0e	click	10747	91491	10.0
1387131460	003360be7757cf27cb7985a750656d0e	click	10747	91491	10.0
1387710181	003360be7757cf27cb7985a750656d0e	click	10747	91491	10.0
1387710315	003360be7757cf27cb7985a750656d0e	click	10747	91491	10.0
1387126181	003360be7757cf27cb7985a750656d0e	click	10747	91491	11.0
1387131542	003360be7757cf27cb7985a750656d0e	click	10747	91491	11.0
1387133822	003360be7757cf27cb7985a750656d0e	click	10747	91491	11.0
1357745733	003360be7757cf27cb7985a750656d0e	click	10747	91491	15.0
1387131517	003360be7757cf27cb7985a750656d0e	click	10747	91491	22.0
1387131488	003360be7757cf27cb7985a750656d0e	click	10747	91491	45.0
1363435780	0034823dc5b8852c4969a89b3403a6cd	click	215	91140	11.0
1385353057	0034e5736c8dbe91e16ffa40edb52b7a	click	21	6290268	23.0
1385353530	0034e5736c8dbe91e16ffa40edb52b7a	click	21	90637	10.0
1385353698	0034e5736c8dbe91e16ffa40edb52b7a	click	21	90637	10.0
1385355724	0034e5736c8dbe91e16ffa40edb52b7a	click	21	90637	10.0
1385355772	0034e5736c8dbe91e16ffa40edb52b7a	click	21	90637	10.0
1385362395	0034e5736c8dbe91e16ffa40edb52b7a	click	21	90637	10.0
1385362467	0034e5736c8dbe91e16ffa40edb52b7a	click	21	90637	10.0
1385353643	0034e5736c8dbe91e16ffa40edb52b7a	click	21	90637	11.0
1385353668	0034e5736c8dbe91e16ffa40edb52b7a	click	21	90637	11.0
1384844201	0034e5736c8dbe91e16ffa40edb52b7a	click	21	91105	10.0
