time	user_id	url	geo	category	click_price
1385584046	3b5e8e3ffadbc6c5aae6db44d8a09dea	click	213	90564	12.0
1358504835	3b5f86c797f1d5b6d6e47a078528c759	click	213	90639	53.0
1367476477	3b5f8c255a9c580a87a9a70f5ac8d0c1	click	39	723087	16.0
1381604024	3b61515b356ca73634a477c25523b4ce	click	225	90880	72.0
1371660994	3b62cee64d05c02207bf26a6ee153da3	click	54	91168	10.0
1386363896	3b6302b6760bb8379010c92c950ed869	click	213	10498025	10.0
1386363931	3b6302b6760bb8379010c92c950ed869	click	213	10498025	10.0
1387703260	3b6302b6760bb8379010c92c950ed869	click	213	2662954	18.0
1386365086	3b6302b6760bb8379010c92c950ed869	click	213	91148	10.0
1386617550	3b6302b6760bb8379010c92c950ed869	click	213	91491	10.0
1387568204	3b6302b6760bb8379010c92c950ed869	click	213	91491	10.0
1387568799	3b6302b6760bb8379010c92c950ed869	click	213	91491	10.0
1387569353	3b6302b6760bb8379010c92c950ed869	click	213	91491	10.0
1387569395	3b6302b6760bb8379010c92c950ed869	click	213	91491	10.0
1387569408	3b6302b6760bb8379010c92c950ed869	click	213	91491	10.0
1387569443	3b6302b6760bb8379010c92c950ed869	click	213	91491	10.0
1387569503	3b6302b6760bb8379010c92c950ed869	click	213	91491	10.0
1387569640	3b6302b6760bb8379010c92c950ed869	click	213	91491	10.0
1387569643	3b6302b6760bb8379010c92c950ed869	click	213	91491	10.0
1387569741	3b6302b6760bb8379010c92c950ed869	click	213	91491	10.0
1387569802	3b6302b6760bb8379010c92c950ed869	click	213	91491	10.0
1387570805	3b6302b6760bb8379010c92c950ed869	click	213	91491	10.0
1387570820	3b6302b6760bb8379010c92c950ed869	click	213	91491	10.0
1387570954	3b6302b6760bb8379010c92c950ed869	click	213	91491	10.0
1387570998	3b6302b6760bb8379010c92c950ed869	click	213	91491	10.0
1387609315	3b6302b6760bb8379010c92c950ed869	click	213	91491	10.0
1387610415	3b6302b6760bb8379010c92c950ed869	click	213	91491	10.0
1387610428	3b6302b6760bb8379010c92c950ed869	click	213	91491	10.0
1387610440	3b6302b6760bb8379010c92c950ed869	click	213	91491	10.0
1387610497	3b6302b6760bb8379010c92c950ed869	click	213	91491	10.0
1387610541	3b6302b6760bb8379010c92c950ed869	click	213	91491	10.0
1387705146	3b6302b6760bb8379010c92c950ed869	click	213	91491	10.0
1387705225	3b6302b6760bb8379010c92c950ed869	click	213	91491	10.0
1387705236	3b6302b6760bb8379010c92c950ed869	click	213	91491	10.0
1387567801	3b6302b6760bb8379010c92c950ed869	click	213	91491	190.0
1388230618	3b6302b6760bb8379010c92c950ed869	click	213	91491	22.0
1387568703	3b6302b6760bb8379010c92c950ed869	click	213	91491	42.0
1387568261	3b6302b6760bb8379010c92c950ed869	click	213	91491	48.0
1387703254	3b6302b6760bb8379010c92c950ed869	click	213	91498	18.0
